id;title;opening;closing;short_desc;lat;lon;zone;type;infos;contact
r798;Stand'Up de l'UCO;110,110,110,110,110,000,000;0;Au sein de l'Université Catholique de l'Ouest;47,462466;-0,546658;Angers;cafeteria;"<img src="""" class=""image-batiment"" />
<h2>Localisation</h2><p>Au sein de l'Université Catholique de l'Ouest</p>
<h2>Horaires</h2><p>Du lundi au vendredi
<br/>de 9h00 à 16h30</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
Restauration diversifiée
<br/>Prestations chaudes et froides<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";<h2>Stand'Up de l'UCO</h2><p>3 Place André Leroy, 49100 Angers</p>
r706;Carlone cafétéria CUV;110,110,110,110,110,000,000;0;Campus Carlone;43,69273191;7,23682791;Nice;cafeteria;"<img src="""" class=""image-batiment"" />
<h2>Localisation</h2><p>Campus Carlone</p>
<h2>Horaires</h2><p>7h45 - 17h (sauf vendredi : 14h)</p>
<h2>Moyen d'accès</h2><p>bus n° 22</p>
<h2>Pratique</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/a87281052c651641df838b254f7197cd.jpg'/> Mon&#233;o<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/f65010c3648d9e5cb11d8e9e8705bcc5.gif'/> Carte-bleue<br/>
</p>";"<h2>Carlone cafétéria CUV</h2><p>80 boulevard Édouard Herriot 06200 Nice<br/><b>T&#233;l&#233;phone</b> : 04 93 86 58 05</p>"
r378;Carlone RU;010,010,010,010,010,000,000;0;Campus Carlone;43,69306005;7,238700092;Nice;resto;"<img src=""../../https@crous.parking.einden.com/static-images/4cdb9db92b0f07d26c208dc64abd3226.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Campus Carlone</p>
<h2>Horaires</h2><p>11h30 - 14h</p>
<h2>Moyen d'accès</h2><p>bus n° 22</p>
<h2>Pratique</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/a87281052c651641df838b254f7197cd.jpg'/> Mon&#233;o<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/f65010c3648d9e5cb11d8e9e8705bcc5.gif'/> Carte-bleue<br/>
</p>";"<h2>Carlone RU</h2><p>80 boulevard Édouard Herriot 06200 Nice<br/><b>T&#233;l&#233;phone</b> : 04 93 86 58 05</p>"
r377;Montebello RU;010,010,010,010,010,000,000;0;Campus Valrose;43,71770985;7,267937511;Nice;resto;"<img src="""" class=""image-batiment"" />
<h2>Localisation</h2><p> Campus Valrose</p>
<h2>Horaires</h2><p>11h30 - 13h30</p>
<h2>Moyen d'accès</h2><p>Bus n° 1, 2, 22, 23, 24 et 37
<br/>Tramway arrêt Valrose université</p>
<h2>Pratique</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/a87281052c651641df838b254f7197cd.jpg'/> Mon&#233;o<br/>
</p>";"<h2>Montebello RU</h2><p>96 avenue de Valrose 06106 Nice<br/><b>T&#233;l&#233;phone</b> : 04 92 07 77 17</p>"
r707;Montebello Regal Express;110,110,110,110,110,000,000;0;Campus Valrose;43,71779902;7,267517745;Nice;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/ca797cb5b728b4b530e1b54144795b04.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Campus Valrose</p>
<h2>Horaires</h2><p>7h30 - 15h</p>
<h2>Moyen d'accès</h2><p>Bus n° 1, 2, 22, 23, 24 et 37
<br/>Tramway arrêt Valrose université</p>
<h2>Pratique</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/a87281052c651641df838b254f7197cd.jpg'/> Mon&#233;o<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/f65010c3648d9e5cb11d8e9e8705bcc5.gif'/> Carte-bleue<br/>
</p>";"<h2>Montebello Regal Express</h2><p>96 avenue de Valrose 06106 Nice<br/><b>T&#233;l&#233;phone</b> : 04 92 07 77 17</p>"
r379;Nice centre RU;010,010,010,010,010,000,000;0;Campus Trotabas;43,696766;7,246081;Nice;resto;"<img src=""../../https@crous.parking.einden.com/static-images/29ed64c9ce0a21714b307733e32ce662.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Campus Trotabas</p>
<h2>Horaires</h2><p>11h30 - 13h45</p>
<h2>Moyen d'accès</h2><p>bus n° 38</p>
<h2>Pratique</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/a87281052c651641df838b254f7197cd.jpg'/> Mon&#233;o<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/f65010c3648d9e5cb11d8e9e8705bcc5.gif'/> Carte-bleue<br/>
</p>";"<h2>Nice centre RU</h2><p>5 avenue Robert Schuman 06000 Nice<br/><b>T&#233;l&#233;phone</b> : 04 93 97 10 20</p>"
r380;Staps cafétéria;110,110,110,110,110,000,000;0;Campus Staps;43,67049701;7,208240926;Nice;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/07df7e7058ca9e8912396ce5763c6fc8.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Campus Staps</p>
<h2>Horaires</h2><p>8h - 16h</p>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/a87281052c651641df838b254f7197cd.jpg'/> Mon&#233;o<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/f65010c3648d9e5cb11d8e9e8705bcc5.gif'/> Carte-bleue<br/>
</p>";"<h2>Staps cafétéria</h2><p>261 route de Grenoble 06205 Nice<br/><b>T&#233;l&#233;phone</b> : 04 92 29 65 07</p>"
r381;IUT cafétéria;110,110,110,110,110,000,000;0;Campus IUT;43,68651508;7,228251547;Nice;cafeteria;"<img src=""../../www.crous-nice.fr/images/resto_u/iut.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Campus IUT</p>
<h2>Horaires</h2><p>7h30 - 14h</p>
<h2>Moyen d'accès</h2><p>bus n° 12</p>
<h2>Pratique</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/a87281052c651641df838b254f7197cd.jpg'/> Mon&#233;o<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/f65010c3648d9e5cb11d8e9e8705bcc5.gif'/> Carte-bleue<br/>
</p>";"<h2>IUT cafétéria</h2><p>41 boulevard Napoléon III 06041 Nice<br/><b>T&#233;l&#233;phone</b> : 04 97 25 82 09</p>"
r382;Pasteur cafétéria - RU;010,010,010,010,010,000,000;0;Campus de Médecine;43,7255139;7,2801741;Nice;cafeteria;"<img src=""../../www.crous-nice.fr/images/resto_u/pasteur.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Campus de Médecine</p>
<h2>Horaires</h2><p>11h30 - 13h30</p>
<h2>Moyen d'accès</h2><p>bus n° 16, 88 et 89</p>
<h2>Pratique</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/a87281052c651641df838b254f7197cd.jpg'/> Mon&#233;o<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/f65010c3648d9e5cb11d8e9e8705bcc5.gif'/> Carte-bleue<br/>
</p>";"<h2>Pasteur cafétéria - RU</h2><p>28 avenue de Vallombrose 06107 Nice<br/><b>T&#233;l&#233;phone</b> : 04 93 37 76 44</p>"
r383;Saint Jean d'Angély RU;010,010,010,010,010,000,000;0;Campus Saint Jean d'Angély;43,70898407;7,288599908;Nice;resto;"<img src=""../../https@crous.parking.einden.com/static-images/0694d011919c5fe3d22f412d86e4e6cb.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Campus Saint Jean d'Angély</p>
<h2>Horaires</h2><p>11h30 - 13h30</p>
<h2>Moyen d'accès</h2><p>bus n° 20
<br/>Tramway arrêt Saint Jean d?Angély université</p>
<h2>Pratique</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/a87281052c651641df838b254f7197cd.jpg'/> Mon&#233;o<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/f65010c3648d9e5cb11d8e9e8705bcc5.gif'/> Carte-bleue<br/>
</p>";"<h2>Saint Jean d'Angély RU</h2><p>24 avenue des Diables Bleus 06357 Nice<br/><b>T&#233;l&#233;phone</b> : 04 92 00 12 87</p>"
r712;Saint Jean d'Angély cafétéria;110,110,110,110,110,110,010;0;Campus Saint Jean d'Angély;43,70931833;7,288649529;Nice;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/59cbca11cbae20cb1934235fa80b0d36.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Campus Saint Jean d'Angély</p>
<h2>Horaires</h2><p>7h30 - 16h (samedi jusqu'à 14h, dimanche 11h - 15h)</p>
<h2>Pratique</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/a87281052c651641df838b254f7197cd.jpg'/> Mon&#233;o<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/f65010c3648d9e5cb11d8e9e8705bcc5.gif'/> Carte-bleue<br/>
</p>";"<h2>Saint Jean d'Angély cafétéria</h2><p>24 avenue des Diables Bleus 06357 Nice<br/><b>T&#233;l&#233;phone</b> : 04 92 00 12 87</p>"
r384;Skema RU;010,010,010,010,010,000,000;0;Ecole Skema;43,61396065;7,056384981;Sophia-Antipolis;resto;"<img src=""../../https@crous.parking.einden.com/static-images/7f5534529248f323332061b6d53c947b.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Ecole Skema</p>
<h2>Horaires</h2><p>11h30 - 13h30</p>
<h2>Moyen d'accès</h2><p>bus : dessertes régulières Cannes, Antibes et Nice</p>
<h2>Pratique</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/a87281052c651641df838b254f7197cd.jpg'/> Mon&#233;o<br/>
</p>";"<h2>Skema RU</h2><p>60 avenue Dostoïevski 06902 Sophia-Antipolis<br/><b>T&#233;l&#233;phone</b> : 04 93 95 32 88</p>"
r713;Skema Régal express;110,110,110,110,110,000,000;0;Ecole Skema;43,61269449;7,056417167;Sophia-Antipolis;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/3c6413697feac4aed3c7db0dd1ba3b1e.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Ecole Skema</p>
<h2>Horaires</h2><p>7h30 - 10h30
<br/>11h30 - 14h</p>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/a87281052c651641df838b254f7197cd.jpg'/> Mon&#233;o<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/f65010c3648d9e5cb11d8e9e8705bcc5.gif'/> Carte-bleue<br/>
</p>";"<h2>Skema Régal express</h2><p>60 avenue Dostoïevski 06902 Sophia-Antipolis<br/><b>T&#233;l&#233;phone</b> : 04 93 95 32 88</p>"
r385;Hélios RU;010,010,010,010,010,000,000;0;Campus SophiaTech;43,61660938;7,070006579;Sophia-Antipolis;resto;"<img src=""../../https@crous.parking.einden.com/static-images/69335e534dd9cedd7130563e53f16242.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Campus SophiaTech</p>
<h2>Horaires</h2><p>11h30 - 13h30
<br/></p>
<h2>Pratique</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/a87281052c651641df838b254f7197cd.jpg'/> Mon&#233;o<br/>
</p>";"<h2>Hélios RU</h2><p>2240 route des Lucioles 06410 Biot<br/><b>T&#233;l&#233;phone</b> : 04 93 95 38 60</p>"
r386;Coudon RU;010,010,010,010,010,000,000;0;Campus universitaire de La Garde;43,13625945;6,017407179;La Garde;resto;"<img src=""../../https@crous.parking.einden.com/static-images/ffba811e71bd0e937a2210c9523e7446.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Campus universitaire de La Garde</p>
<h2>Horaires</h2><p>11h30 - 13h30
<br/></p>
<h2>Pratique</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/a87281052c651641df838b254f7197cd.jpg'/> Mon&#233;o<br/>
</p>";"<h2>Coudon RU</h2><p>RN 98 83130 La Garde<br/><b>T&#233;l&#233;phone</b> : 04 94 08 83 00</p>"
r710;Coudon resto administratif;010,010,010,010,010,000,000;0;Campus universitaire de La Garde;43,13625162;6,017090678;La Garde;resto;"<img src=""../../https@crous.parking.einden.com/static-images/d527dfbd5823b564363c324b7f238a14.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Campus universitaire de La Garde</p>
<h2>Horaires</h2><p>11h30 - 13h30</p>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/a87281052c651641df838b254f7197cd.jpg'/> Mon&#233;o<br/>
</p>";"<h2>Coudon resto administratif</h2><p>RN 98 83130 La Garde<br/><b>T&#233;l&#233;phone</b> : 04 94 08 83 00</p>"
r387;Béal cafétéria;110,110,110,110,110,000,000;0;Campus universitaire de La Garde;43,13677618;6,019499302;La Garde;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/cb4908354cd00aa51cc172a1b9d1aae8.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Campus universitaire de La Garde</p>
<h2>Horaires</h2><p>11h30 à 14h</p>
<h2>Pratique</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/a87281052c651641df838b254f7197cd.jpg'/> Mon&#233;o<br/>
</p>";"<h2>Béal cafétéria</h2><p>RN 98 83130 La Garde<br/><b>T&#233;l&#233;phone</b> : 04 94 08 83 00</p>"
r388;Seatech cafétéria;110,110,110,110,110,000,000;0;Campus universitaire de La Garde;43,13632209;6,021387577;La Garde;cafeteria;"<img src="""" class=""image-batiment"" />
<h2>Localisation</h2><p>Campus universitaire de La Garde</p>
<h2>Pratique</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/a87281052c651641df838b254f7197cd.jpg'/> Mon&#233;o<br/>
</p>";"<h2>Seatech cafétéria</h2><p>Université Toulon 83957 La Garde<br/><b>T&#233;l&#233;phone</b> : 04 94 08 83 00</p>"
r389;Escarpe RU;010,010,010,010,010,000,000;0;Campus universitaire de Toulon;43,1214158;5,9387165;Toulon;resto;"<img src=""../../https@crous.parking.einden.com/static-images/1ec93aa606ab16fefa500edf55d238aa.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Campus universitaire de Toulon</p>
<h2>Horaires</h2><p>11h30 - 13h30</p>
<h2>Pratique</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/a87281052c651641df838b254f7197cd.jpg'/> Mon&#233;o<br/>
</p>";"<h2>Escarpe RU</h2><p>35 avenue Alphonse Daudet 83000 Toulon<br/><b>T&#233;l&#233;phone</b> : 04 94 91 62 74</p>"
r708;Montebello châlet (entrée du parc);110,110,110,110,110,000,000;0;Campus Valrose;43,71583328;7,266105562;Nice;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/26cc9ab30673bb16bcb636e58712e72f.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Campus Valrose</p>
<h2>Horaires</h2><p>7h45 - 14h30</p>
<h2>Moyen d'accès</h2><p>Bus n° 1, 2, 22, 23, 24 et 37
<br/>Tramway arrêt Valrose université</p>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/a87281052c651641df838b254f7197cd.jpg'/> Mon&#233;o<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/f65010c3648d9e5cb11d8e9e8705bcc5.gif'/> Carte-bleue<br/>
</p>";"<h2>Montebello châlet (entrée du parc)</h2><p>96 avenue de Valrose 06106 Nice<br/><b>T&#233;l&#233;phone</b> : 04 92 07 77 17</p>"
r711;Nice centre Regal express;110,110,110,110,110,000,000;0;Campus Trotabas;43,6964476;7,2460306;Nice;cafeteria;"<img src=""../../crous-nice.fr/images/resto_u/nice-centre1.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Campus Trotabas</p>
<h2>Horaires</h2><p>7h - 15h</p>
<h2>Pratique</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/a87281052c651641df838b254f7197cd.jpg'/> Mon&#233;o<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/f65010c3648d9e5cb11d8e9e8705bcc5.gif'/> Carte-bleue<br/>
</p>";"<h2>Nice centre Regal express</h2><p>5 avenue Robert Schuman 06000 Nice<br/><b>T&#233;l&#233;phone</b> : 04 93 97 10 20</p>"
r776;.;010,010,010,010,010,000,000;0;;43,697877;7,253433;Nice;resto;"<img src="""" class=""image-batiment"" />
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/a87281052c651641df838b254f7197cd.jpg'/> Mon&#233;o<br/>
</p>";<h2>.</h2><p></p>
